epoch,accuracy,loss,val_accuracy,val_loss
1,0.788277804851532,0.8059616684913635,0.9194999933242798,0.3381558358669281
2,0.910444438457489,0.32746121287345886,0.934499979019165,0.25425949692726135
3,0.9285555481910706,0.25854408740997314,0.9449999928474426,0.21707412600517273
